aeso_price,year,month,hour,day
142.2,2018,Nov,18,8
54.37,2018,Nov,19,8
49.43,2018,Nov,20,8
52.91,2018,Nov,21,8
55.86,2018,Nov,22,8
50.71,2018,Nov,23,8
62.57,2018,Nov,0,9
46.44,2018,Nov,1,9
39.72,2018,Nov,2,9
33.25,2018,Nov,3,9
33.26,2018,Nov,4,9
33.26,2018,Nov,5,9
39.42,2018,Nov,6,9
59.32,2018,Nov,7,9
57.32,2018,Nov,8,9
68.84,2018,Nov,9,9
369.88,2018,Nov,10,9
388.88,2018,Nov,11,9
218.71,2018,Nov,12,9
45.52,2018,Nov,13,9
33.26,2018,Nov,14,9
34.13,2018,Nov,15,9
41.97,2018,Nov,16,9
40.93,2018,Nov,17,9
40.04,2018,Nov,18,9
35.31,2018,Nov,19,9
36.72,2018,Nov,20,9
42.36,2018,Nov,21,9
50.97,2018,Nov,22,9
44.38,2018,Nov,23,9
50.96,2018,Nov,0,10
49.06,2018,Nov,1,10
41.73,2018,Nov,2,10
53.63,2018,Nov,3,10
54.36,2018,Nov,4,10
53.4,2018,Nov,5,10
51.44,2018,Nov,6,10
55.24,2018,Nov,7,10
70.34,2018,Nov,8,10
76.58,2018,Nov,9,10
79.09,2018,Nov,10,10
58.65,2018,Nov,11,10
83.73,2018,Nov,12,10
90.82,2018,Nov,13,10
91.22,2018,Nov,14,10
80.06,2018,Nov,15,10
121.78,2018,Nov,16,10
149.05,2018,Nov,17,10
53.45,2018,Nov,18,10
116.8,2018,Nov,19,10
192.16,2018,Nov,20,10
82.71,2018,Nov,21,10
88.63,2018,Nov,22,10
87.38,2018,Nov,23,10
89.89,2018,Nov,0,11
84.42,2018,Nov,1,11
66.91,2018,Nov,2,11
61.44,2018,Nov,3,11
51.04,2018,Nov,4,11
57.09,2018,Nov,5,11
58.79,2018,Nov,6,11
127.45,2018,Nov,7,11
88.51,2018,Nov,8,11
91.01,2018,Nov,9,11
83.04,2018,Nov,10,11
71.24,2018,Nov,11,11
72.65,2018,Nov,12,11
86.46,2018,Nov,13,11
72.52,2018,Nov,14,11
110.14,2018,Nov,15,11
109.97,2018,Nov,16,11
99.29,2018,Nov,17,11
107.94,2018,Nov,18,11
91.87,2018,Nov,19,11
322.07,2018,Nov,20,11
65.53,2018,Nov,21,11
71.22,2018,Nov,22,11
70.56,2018,Nov,23,11
57.12,2018,Nov,0,12
43.86,2018,Nov,1,12
33.26,2018,Nov,2,12
33.25,2018,Nov,3,12
33.25,2018,Nov,4,12
35.62,2018,Nov,5,12
47.8,2018,Nov,6,12
57.14,2018,Nov,7,12
54.19,2018,Nov,8,12
50.4,2018,Nov,9,12
56.62,2018,Nov,10,12
60.3,2018,Nov,11,12
58.39,2018,Nov,12,12
57.74,2018,Nov,13,12
50.44,2018,Nov,14,12
51.64,2018,Nov,15,12
56.31,2018,Nov,16,12
59.34,2018,Nov,17,12
86.1,2018,Nov,18,12
62,2018,Nov,19,12
62.83,2018,Nov,20,12
65,2018,Nov,21,12
53.28,2018,Nov,22,12
42.51,2018,Nov,23,12
46.36,2018,Nov,0,13
39.95,2018,Nov,1,13
41.45,2018,Nov,2,13
39.09,2018,Nov,3,13
34.63,2018,Nov,4,13
33.26,2018,Nov,5,13
33.25,2018,Nov,6,13
39.09,2018,Nov,7,13
33.26,2018,Nov,8,13
33.26,2018,Nov,9,13
33.26,2018,Nov,10,13
33.26,2018,Nov,11,13
33.26,2018,Nov,12,13
33.26,2018,Nov,13,13
33.26,2018,Nov,14,13
33.26,2018,Nov,15,13
33.26,2018,Nov,16,13
43.63,2018,Nov,17,13
49.66,2018,Nov,18,13
48.8,2018,Nov,19,13
46.02,2018,Nov,20,13
41.73,2018,Nov,21,13
35.81,2018,Nov,22,13
33.03,2018,Nov,23,13
32.69,2018,Nov,0,14
32.07,2018,Nov,1,14
33.13,2018,Nov,2,14
33.25,2018,Nov,3,14
33.26,2018,Nov,4,14
33.25,2018,Nov,5,14
33.25,2018,Nov,6,14
33.26,2018,Nov,7,14
33.26,2018,Nov,8,14
33.26,2018,Nov,9,14
33.26,2018,Nov,10,14
33.25,2018,Nov,11,14
33.26,2018,Nov,12,14
35.92,2018,Nov,13,14
49.41,2018,Nov,14,14
53.84,2018,Nov,15,14
55.85,2018,Nov,16,14
47.28,2018,Nov,17,14
50.08,2018,Nov,18,14
48.19,2018,Nov,19,14
38.47,2018,Nov,20,14
44.13,2018,Nov,21,14
36.2,2018,Nov,22,14
33.26,2018,Nov,23,14
33.26,2018,Nov,0,15
33.26,2018,Nov,1,15
33.26,2018,Nov,2,15
33.25,2018,Nov,3,15
32.7,2018,Nov,4,15
31.75,2018,Nov,5,15
31.95,2018,Nov,6,15
38.62,2018,Nov,7,15
44.64,2018,Nov,8,15
48.51,2018,Nov,9,15
66.18,2018,Nov,10,15
131.28,2018,Nov,11,15
138.82,2018,Nov,12,15
33.26,2018,Nov,13,15
33.49,2018,Nov,14,15
35.11,2018,Nov,15,15
44.2,2018,Nov,16,15
33.26,2018,Nov,17,15
33.26,2018,Nov,18,15
33.54,2018,Nov,19,15
36.23,2018,Nov,20,15
46.22,2018,Nov,21,15
46.91,2018,Nov,22,15
34.82,2018,Nov,23,15
33.56,2018,Nov,0,16
33.26,2018,Nov,1,16
33.25,2018,Nov,2,16
32.13,2018,Nov,3,16
31.6,2018,Nov,4,16
31.75,2018,Nov,5,16
32.95,2018,Nov,6,16
38.43,2018,Nov,7,16
33.58,2018,Nov,8,16
41.47,2018,Nov,9,16
44.22,2018,Nov,10,16
43.46,2018,Nov,11,16
69.81,2018,Nov,12,16
90.18,2018,Nov,13,16
87.37,2018,Nov,14,16
57.4,2018,Nov,15,16
58.73,2018,Nov,16,16
72.36,2018,Nov,17,16
82.1,2018,Nov,18,16
74.6,2018,Nov,19,16
80.08,2018,Nov,20,16
151.57,2018,Nov,21,16
80.94,2018,Nov,22,16
93.26,2018,Nov,23,16
162.6,2018,Nov,0,17
73.11,2018,Nov,1,17
55.52,2018,Nov,2,17
51.02,2018,Nov,3,17
42.2,2018,Nov,4,17
41.33,2018,Nov,5,17
42.94,2018,Nov,6,17
38.76,2018,Nov,7,17
33.24,2018,Nov,8,17
41.31,2018,Nov,9,17
75.53,2018,Nov,10,17
63.26,2018,Nov,11,17
44.28,2018,Nov,12,17
33.97,2018,Nov,13,17
37.11,2018,Nov,14,17
36.78,2018,Nov,15,17
36.68,2018,Nov,16,17
38.02,2018,Nov,17,17
45.84,2018,Nov,18,17
40,2018,Nov,19,17
36.6,2018,Nov,20,17
34.46,2018,Nov,21,17
42.39,2018,Nov,22,17
33.25,2018,Nov,23,17
36.49,2018,Nov,0,18
42.26,2018,Nov,1,18
34.62,2018,Nov,2,18
33.25,2018,Nov,3,18
33.25,2018,Nov,4,18
32.83,2018,Nov,5,18
31.75,2018,Nov,6,18
31.74,2018,Nov,7,18
31.75,2018,Nov,8,18
32.89,2018,Nov,9,18
38.37,2018,Nov,10,18
45.31,2018,Nov,11,18
50.87,2018,Nov,12,18
48.5,2018,Nov,13,18
41.09,2018,Nov,14,18
42.27,2018,Nov,15,18
50.71,2018,Nov,16,18
93.93,2018,Nov,17,18
97.93,2018,Nov,18,18
95.62,2018,Nov,19,18
95.41,2018,Nov,20,18
96.89,2018,Nov,21,18
84.69,2018,Nov,22,18
63.54,2018,Nov,23,18
59.5,2018,Nov,0,19
53.8,2018,Nov,1,19
49.75,2018,Nov,2,19
46.39,2018,Nov,3,19
37.16,2018,Nov,4,19
46.42,2018,Nov,5,19
48.68,2018,Nov,6,19
61.56,2018,Nov,7,19
90.66,2018,Nov,8,19
62.42,2018,Nov,9,19
52.48,2018,Nov,10,19
53.33,2018,Nov,11,19
69.54,2018,Nov,12,19
53.27,2018,Nov,13,19
49.32,2018,Nov,14,19
48.64,2018,Nov,15,19
43.21,2018,Nov,16,19
42.76,2018,Nov,17,19
39.87,2018,Nov,18,19
36.5,2018,Nov,19,19
34.47,2018,Nov,20,19
36.59,2018,Nov,21,19
33.22,2018,Nov,22,19
33.17,2018,Nov,23,19
37.54,2018,Nov,0,20
34.2,2018,Nov,1,20
37.5,2018,Nov,2,20
33.53,2018,Nov,3,20
32.72,2018,Nov,4,20
32.63,2018,Nov,5,20
32.9,2018,Nov,6,20
33.92,2018,Nov,7,20
47.16,2018,Nov,8,20
58.22,2018,Nov,9,20
66.91,2018,Nov,10,20
55.87,2018,Nov,11,20
51.68,2018,Nov,12,20
53.12,2018,Nov,13,20
55.77,2018,Nov,14,20
51.15,2018,Nov,15,20
53.73,2018,Nov,16,20
58.16,2018,Nov,17,20
137.01,2018,Nov,18,20
67,2018,Nov,19,20
58.6,2018,Nov,20,20
52.05,2018,Nov,21,20
38.36,2018,Nov,22,20
37.36,2018,Nov,23,20
43.65,2018,Nov,0,21
51.54,2018,Nov,1,21
47.05,2018,Nov,2,21
33.65,2018,Nov,3,21
33.26,2018,Nov,4,21
33.26,2018,Nov,5,21
33.26,2018,Nov,6,21
45.27,2018,Nov,7,21
46.33,2018,Nov,8,21
47.91,2018,Nov,9,21
47.91,2018,Nov,10,21
41.21,2018,Nov,11,21
50,2018,Nov,12,21
50.87,2018,Nov,13,21
52.04,2018,Nov,14,21
48.33,2018,Nov,15,21
44.11,2018,Nov,16,21
63.6,2018,Nov,17,21
82.21,2018,Nov,18,21
74.05,2018,Nov,19,21
56.62,2018,Nov,20,21
47.15,2018,Nov,21,21
33.55,2018,Nov,22,21
33.25,2018,Nov,23,21
33.25,2018,Nov,0,22
33.25,2018,Nov,1,22
33.25,2018,Nov,2,22
33.25,2018,Nov,3,22
33.25,2018,Nov,4,22
33.25,2018,Nov,5,22
44.05,2018,Nov,6,22
51.69,2018,Nov,7,22
46.09,2018,Nov,8,22
49.42,2018,Nov,9,22
47.95,2018,Nov,10,22
47.95,2018,Nov,11,22
34.73,2018,Nov,12,22
33.26,2018,Nov,13,22
35.64,2018,Nov,14,22
51.48,2018,Nov,15,22
44.62,2018,Nov,16,22
37.73,2018,Nov,17,22
38.01,2018,Nov,18,22
39.77,2018,Nov,19,22
52.32,2018,Nov,20,22
44.74,2018,Nov,21,22
36.48,2018,Nov,22,22
33.24,2018,Nov,23,22
38.73,2018,Nov,0,23
49.66,2018,Nov,1,23
37.99,2018,Nov,2,23
33.26,2018,Nov,3,23
48.68,2018,Nov,4,23
50.82,2018,Nov,5,23
48.59,2018,Nov,6,23
57.38,2018,Nov,7,23
72.68,2018,Nov,8,23
90.1,2018,Nov,9,23
95.27,2018,Nov,10,23
81.14,2018,Nov,11,23
85.96,2018,Nov,12,23
61.93,2018,Nov,13,23
93.3,2018,Nov,14,23
97.95,2018,Nov,15,23
125.37,2018,Nov,16,23
91.48,2018,Nov,17,23
81.97,2018,Nov,18,23
95,2018,Nov,19,23
95,2018,Nov,20,23
86.47,2018,Nov,21,23
168.53,2018,Nov,22,23
81.28,2018,Nov,23,23
73.82,2018,Nov,0,24
59.8,2018,Nov,1,24
55.15,2018,Nov,2,24
50.42,2018,Nov,3,24
49.93,2018,Nov,4,24
50.91,2018,Nov,5,24
55,2018,Nov,6,24
57.47,2018,Nov,7,24
55.68,2018,Nov,8,24
106.12,2018,Nov,9,24
93,2018,Nov,10,24
60.32,2018,Nov,11,24
92.3,2018,Nov,12,24
81.46,2018,Nov,13,24
77.36,2018,Nov,14,24
80.11,2018,Nov,15,24
79.69,2018,Nov,16,24
71.36,2018,Nov,17,24
53.38,2018,Nov,18,24
33.25,2018,Nov,19,24
33.26,2018,Nov,20,24
33.26,2018,Nov,21,24
48.13,2018,Nov,22,24
79.47,2018,Nov,23,24
114.88,2018,Nov,0,25
48.04,2018,Nov,1,25
32.61,2018,Nov,2,25
32.83,2018,Nov,3,25
33.11,2018,Nov,4,25
33.26,2018,Nov,5,25
33.26,2018,Nov,6,25
49,2018,Nov,7,25
33.26,2018,Nov,8,25
48.8,2018,Nov,9,25
69.58,2018,Nov,10,25
49.85,2018,Nov,11,25
58.03,2018,Nov,12,25
51.78,2018,Nov,13,25
53.53,2018,Nov,14,25
49.31,2018,Nov,15,25
34.88,2018,Nov,16,25
33.78,2018,Nov,17,25
49.07,2018,Nov,18,25
49.76,2018,Nov,19,25
49.61,2018,Nov,20,25
49.67,2018,Nov,21,25
49.22,2018,Nov,22,25
41.17,2018,Nov,23,25
33.26,2018,Nov,0,26
33.26,2018,Nov,1,26
33.26,2018,Nov,2,26
33.26,2018,Nov,3,26
33.26,2018,Nov,4,26
38.43,2018,Nov,5,26
43.17,2018,Nov,6,26
46.51,2018,Nov,7,26
33.54,2018,Nov,8,26
46.5,2018,Nov,9,26
52.75,2018,Nov,10,26
48.26,2018,Nov,11,26
47.78,2018,Nov,12,26
48.15,2018,Nov,13,26
52.13,2018,Nov,14,26
46.67,2018,Nov,15,26
33.25,2018,Nov,16,26
33.2,2018,Nov,17,26
33.05,2018,Nov,18,26
32.72,2018,Nov,19,26
33.26,2018,Nov,20,26
33.26,2018,Nov,21,26
34.5,2018,Nov,22,26
33.24,2018,Nov,23,26
54.08,2018,Nov,0,27
48.43,2018,Nov,1,27
42.02,2018,Nov,2,27
33.26,2018,Nov,3,27
43.47,2018,Nov,4,27
50.1,2018,Nov,5,27
44.08,2018,Nov,6,27
42.27,2018,Nov,7,27
44.52,2018,Nov,8,27
54.63,2018,Nov,9,27
38.06,2018,Nov,10,27
39.66,2018,Nov,11,27
40.59,2018,Nov,12,27
41.48,2018,Nov,13,27
49.22,2018,Nov,14,27
44.23,2018,Nov,15,27
36.26,2018,Nov,16,27
48.45,2018,Nov,17,27
39.74,2018,Nov,18,27
41.78,2018,Nov,19,27
36.48,2018,Nov,20,27
49.07,2018,Nov,21,27
48.22,2018,Nov,22,27
39.5,2018,Nov,23,27
32.7,2018,Nov,0,28
32,2018,Nov,1,28
33.25,2018,Nov,2,28
33.25,2018,Nov,3,28
33.25,2018,Nov,4,28
33.25,2018,Nov,5,28
47.53,2018,Nov,6,28
44.19,2018,Nov,7,28
35.82,2018,Nov,8,28
46.2,2018,Nov,9,28
48.53,2018,Nov,10,28
56.8,2018,Nov,11,28
52.24,2018,Nov,12,28
50.66,2018,Nov,13,28
46.75,2018,Nov,14,28
37.56,2018,Nov,15,28
50.76,2018,Nov,16,28
79.59,2018,Nov,17,28
66.29,2018,Nov,18,28
60.42,2018,Nov,19,28
72.48,2018,Nov,20,28
44.51,2018,Nov,21,28
33.25,2018,Nov,22,28
42.72,2018,Nov,23,28
79.67,2018,Nov,0,29
52.51,2018,Nov,1,29
51.33,2018,Nov,2,29
33.26,2018,Nov,3,29
41.37,2018,Nov,4,29
55.03,2018,Nov,5,29
44.43,2018,Nov,6,29
69.61,2018,Nov,7,29
76.24,2018,Nov,8,29
58.68,2018,Nov,9,29
78.4,2018,Nov,10,29
82.25,2018,Nov,11,29
82.25,2018,Nov,12,29
79.35,2018,Nov,13,29
66.58,2018,Nov,14,29
83.19,2018,Nov,15,29
72.32,2018,Nov,16,29
77.15,2018,Nov,17,29
81.41,2018,Nov,18,29
61.26,2018,Nov,19,29
80.45,2018,Nov,20,29
82.25,2018,Nov,21,29
81.32,2018,Nov,22,29
75.63,2018,Nov,23,29
96.93,2018,Nov,0,30
93.51,2018,Nov,1,30
94.83,2018,Nov,2,30
65.44,2018,Nov,3,30
64.77,2018,Nov,4,30
60.06,2018,Nov,5,30
64.98,2018,Nov,6,30
88.77,2018,Nov,7,30
74.6,2018,Nov,8,30
92.45,2018,Nov,9,30
88.88,2018,Nov,10,30
91.85,2018,Nov,11,30
91.88,2018,Nov,12,30
88.88,2018,Nov,13,30
77.37,2018,Nov,14,30
74,2018,Nov,15,30
71,2018,Nov,16,30
69.22,2018,Nov,17,30
79.59,2018,Nov,18,30
74.72,2018,Nov,19,30
74,2018,Nov,20,30
73.25,2018,Nov,21,30
73.25,2018,Nov,22,30
67.94,2018,Nov,23,30
81.12,2018,Dec,0,1
60.06,2018,Dec,1,1
52.33,2018,Dec,2,1
52.33,2018,Dec,3,1
52.34,2018,Dec,4,1
56.11,2018,Dec,5,1
54.94,2018,Dec,6,1
57.87,2018,Dec,7,1
56.37,2018,Dec,8,1
59.06,2018,Dec,9,1
75.02,2018,Dec,10,1
87.58,2018,Dec,11,1
88.63,2018,Dec,12,1
90.23,2018,Dec,13,1
90.03,2018,Dec,14,1
90.11,2018,Dec,15,1
66.72,2018,Dec,16,1
72.87,2018,Dec,17,1
84.38,2018,Dec,18,1
54.1,2018,Dec,19,1
54.24,2018,Dec,20,1
77.19,2018,Dec,21,1
82.53,2018,Dec,22,1
58.96,2018,Dec,23,1
58.96,2018,Dec,0,2
52.08,2018,Dec,1,2
53.41,2018,Dec,2,2
56.07,2018,Dec,3,2
54.53,2018,Dec,4,2
51.27,2018,Dec,5,2
52.34,2018,Dec,6,2
54.82,2018,Dec,7,2
51.05,2018,Dec,8,2
53.27,2018,Dec,9,2
51.42,2018,Dec,10,2
53.19,2018,Dec,11,2
52.18,2018,Dec,12,2
53.48,2018,Dec,13,2
60.05,2018,Dec,14,2
83.59,2018,Dec,15,2
88.01,2018,Dec,16,2
88.35,2018,Dec,17,2
91.12,2018,Dec,18,2
89.14,2018,Dec,19,2
88.38,2018,Dec,20,2
88.38,2018,Dec,21,2
86.13,2018,Dec,22,2
57.33,2018,Dec,23,2
66.01,2018,Dec,0,3
80.64,2018,Dec,1,3
58.22,2018,Dec,2,3
51.87,2018,Dec,3,3
54.45,2018,Dec,4,3
60.55,2018,Dec,5,3
64.14,2018,Dec,6,3
68.74,2018,Dec,7,3
81.63,2018,Dec,8,3
80.82,2018,Dec,9,3
83.9,2018,Dec,10,3
95.41,2018,Dec,11,3
90.76,2018,Dec,12,3
76.17,2018,Dec,13,3
61.35,2018,Dec,14,3
68.06,2018,Dec,15,3
51.42,2018,Dec,16,3
50.15,2018,Dec,17,3
54.94,2018,Dec,18,3
37.43,2018,Dec,19,3
49.38,2018,Dec,20,3
81.12,2018,Dec,21,3
43.97,2018,Dec,22,3
33.26,2018,Dec,23,3
33.26,2018,Dec,0,4
51.38,2018,Dec,1,4
32.59,2018,Dec,2,4
33.25,2018,Dec,3,4
43.29,2018,Dec,4,4
33.25,2018,Dec,5,4
33.04,2018,Dec,6,4
33.25,2018,Dec,7,4
33.33,2018,Dec,8,4
33.26,2018,Dec,9,4
33.26,2018,Dec,10,4
33.26,2018,Dec,11,4
33.26,2018,Dec,12,4
34.71,2018,Dec,13,4
39.95,2018,Dec,14,4
39.95,2018,Dec,15,4
43.58,2018,Dec,16,4
38.79,2018,Dec,17,4
59.11,2018,Dec,18,4
46.28,2018,Dec,19,4
43.54,2018,Dec,20,4
33.25,2018,Dec,21,4
33.26,2018,Dec,22,4
34.53,2018,Dec,23,4
50.31,2018,Dec,0,5
73.86,2018,Dec,1,5
65.65,2018,Dec,2,5
48.2,2018,Dec,3,5
39.52,2018,Dec,4,5
43.78,2018,Dec,5,5
48.87,2018,Dec,6,5
44.44,2018,Dec,7,5
33.06,2018,Dec,8,5
43.44,2018,Dec,9,5
60.19,2018,Dec,10,5
98.97,2018,Dec,11,5
94.34,2018,Dec,12,5
74.92,2018,Dec,13,5
59.76,2018,Dec,14,5
60.88,2018,Dec,15,5
58.65,2018,Dec,16,5
89.72,2018,Dec,17,5
85.24,2018,Dec,18,5
82.26,2018,Dec,19,5
79.5,2018,Dec,20,5
75.24,2018,Dec,21,5
55.96,2018,Dec,22,5
45.76,2018,Dec,23,5
49.36,2018,Dec,0,6
39.73,2018,Dec,1,6
47.02,2018,Dec,2,6
47.95,2018,Dec,3,6
51.91,2018,Dec,4,6
62.83,2018,Dec,5,6
46.66,2018,Dec,6,6
47.36,2018,Dec,7,6
57.24,2018,Dec,8,6
72.68,2018,Dec,9,6
57.67,2018,Dec,10,6
85.41,2018,Dec,11,6
57.3,2018,Dec,12,6
49.88,2018,Dec,13,6
49.93,2018,Dec,14,6
53.1,2018,Dec,15,6
64.98,2018,Dec,16,6
78.13,2018,Dec,17,6
88.69,2018,Dec,18,6
72.48,2018,Dec,19,6
53.38,2018,Dec,20,6
57.91,2018,Dec,21,6
52.54,2018,Dec,22,6
54.13,2018,Dec,23,6
60.08,2018,Dec,0,7
33.47,2018,Dec,1,7
33.49,2018,Dec,2,7
33.38,2018,Dec,3,7
33.25,2018,Dec,4,7
33.25,2018,Dec,5,7
37.96,2018,Dec,6,7
41.66,2018,Dec,7,7
32.5,2018,Dec,8,7
36.86,2018,Dec,9,7
57.05,2018,Dec,10,7
53.05,2018,Dec,11,7
53.05,2018,Dec,12,7
53.05,2018,Dec,13,7
57.17,2018,Dec,14,7
53.05,2018,Dec,15,7
53.05,2018,Dec,16,7
47.15,2018,Dec,17,7
41.93,2018,Dec,18,7
37.68,2018,Dec,19,7
57.24,2018,Dec,20,7
88.35,2018,Dec,21,7
69.79,2018,Dec,22,7
35.44,2018,Dec,23,7
52.41,2018,Dec,0,8
43.68,2018,Dec,1,8
47.48,2018,Dec,2,8
44.39,2018,Dec,3,8
49.59,2018,Dec,4,8
43.54,2018,Dec,5,8
42.36,2018,Dec,6,8
33.25,2018,Dec,7,8
33.08,2018,Dec,8,8
33.64,2018,Dec,9,8
49.97,2018,Dec,10,8
48.54,2018,Dec,11,8
33.3,2018,Dec,12,8
33.26,2018,Dec,13,8
33.25,2018,Dec,14,8
33.25,2018,Dec,15,8
33.25,2018,Dec,16,8
42.69,2018,Dec,17,8
52.21,2018,Dec,18,8
33.27,2018,Dec,19,8
33.24,2018,Dec,20,8
33.24,2018,Dec,21,8
37.98,2018,Dec,22,8
33.71,2018,Dec,23,8
46.52,2018,Dec,0,9
54.72,2018,Dec,1,9
38.16,2018,Dec,2,9
33.26,2018,Dec,3,9
33.25,2018,Dec,4,9
33.25,2018,Dec,5,9
33.25,2018,Dec,6,9
32.68,2018,Dec,7,9
31.72,2018,Dec,8,9
32.98,2018,Dec,9,9
33.25,2018,Dec,10,9
33.25,2018,Dec,11,9
33.24,2018,Dec,12,9
33.25,2018,Dec,13,9
33.4,2018,Dec,14,9
33.25,2018,Dec,15,9
33.25,2018,Dec,16,9
33.26,2018,Dec,17,9
33.27,2018,Dec,18,9
33.46,2018,Dec,19,9
35.67,2018,Dec,20,9
34.4,2018,Dec,21,9
36.82,2018,Dec,22,9
33.27,2018,Dec,23,9
38.06,2018,Dec,0,10
43.72,2018,Dec,1,10
33.38,2018,Dec,2,10
33.25,2018,Dec,3,10
32.52,2018,Dec,4,10
32.2,2018,Dec,5,10
32.58,2018,Dec,6,10
32.77,2018,Dec,7,10
32.67,2018,Dec,8,10
32.99,2018,Dec,9,10
37.87,2018,Dec,10,10
33.98,2018,Dec,11,10
44.47,2018,Dec,12,10
33.26,2018,Dec,13,10
33.25,2018,Dec,14,10
33.25,2018,Dec,15,10
42.35,2018,Dec,16,10
40.31,2018,Dec,17,10
61.6,2018,Dec,18,10
66.02,2018,Dec,19,10
60.55,2018,Dec,20,10
54.85,2018,Dec,21,10
37.52,2018,Dec,22,10
32.47,2018,Dec,23,10
30.91,2018,Dec,0,11
34.26,2018,Dec,1,11
33.25,2018,Dec,2,11
32.97,2018,Dec,3,11
33.25,2018,Dec,4,11
33.26,2018,Dec,5,11
33.26,2018,Dec,6,11
32.17,2018,Dec,7,11
31.57,2018,Dec,8,11
33,2018,Dec,9,11
33.2,2018,Dec,10,11
50.47,2018,Dec,11,11
60.22,2018,Dec,12,11
33.25,2018,Dec,13,11
44.03,2018,Dec,14,11
49.01,2018,Dec,15,11
50.17,2018,Dec,16,11
49.91,2018,Dec,17,11
47.79,2018,Dec,18,11
47.05,2018,Dec,19,11
43.23,2018,Dec,20,11
53.99,2018,Dec,21,11
48.24,2018,Dec,22,11
46.07,2018,Dec,23,11
36.97,2018,Dec,0,12
33.26,2018,Dec,1,12
33.62,2018,Dec,2,12
33,2018,Dec,3,12
32.83,2018,Dec,4,12
32.88,2018,Dec,5,12
38.62,2018,Dec,6,12
37.83,2018,Dec,7,12
46.92,2018,Dec,8,12
54.77,2018,Dec,9,12
70.86,2018,Dec,10,12
67.89,2018,Dec,11,12
43.56,2018,Dec,12,12
35.38,2018,Dec,13,12
33.25,2018,Dec,14,12
33.26,2018,Dec,15,12
32.99,2018,Dec,16,12
33.11,2018,Dec,17,12
33.25,2018,Dec,18,12
33.1,2018,Dec,19,12
32.78,2018,Dec,20,12
37.21,2018,Dec,21,12
39.51,2018,Dec,22,12
37.81,2018,Dec,23,12
33.01,2018,Dec,0,13
33.63,2018,Dec,1,13
31.84,2018,Dec,2,13
40.89,2018,Dec,3,13
32.98,2018,Dec,4,13
33.26,2018,Dec,5,13
39.19,2018,Dec,6,13
33.01,2018,Dec,7,13
35.65,2018,Dec,8,13
47.65,2018,Dec,9,13
72.78,2018,Dec,10,13
68.63,2018,Dec,11,13
55,2018,Dec,12,13
46.19,2018,Dec,13,13
42.99,2018,Dec,14,13
39.36,2018,Dec,15,13
37.98,2018,Dec,16,13
57.87,2018,Dec,17,13
70.96,2018,Dec,18,13
59.17,2018,Dec,19,13
53.05,2018,Dec,20,13
45.51,2018,Dec,21,13
40.96,2018,Dec,22,13
37.5,2018,Dec,23,13
34.04,2018,Dec,0,14
32.95,2018,Dec,1,14
33.01,2018,Dec,2,14
31.85,2018,Dec,3,14
31.75,2018,Dec,4,14
33.14,2018,Dec,5,14
35.73,2018,Dec,6,14
32.39,2018,Dec,7,14
32.88,2018,Dec,8,14
41.51,2018,Dec,9,14
33.25,2018,Dec,10,14
33.26,2018,Dec,11,14
38.32,2018,Dec,12,14
47.71,2018,Dec,13,14
41.3,2018,Dec,14,14
40.45,2018,Dec,15,14
39.93,2018,Dec,16,14
39.67,2018,Dec,17,14
33.96,2018,Dec,18,14
33.25,2018,Dec,19,14
33.25,2018,Dec,20,14
33.49,2018,Dec,21,14
35.02,2018,Dec,22,14
33.04,2018,Dec,23,14
32.42,2018,Dec,0,15
31.7,2018,Dec,1,15
30.61,2018,Dec,2,15
29.98,2018,Dec,3,15
31.67,2018,Dec,4,15
31.59,2018,Dec,5,15
31.41,2018,Dec,6,15
30.48,2018,Dec,7,15
31.12,2018,Dec,8,15
31.55,2018,Dec,9,15
33.09,2018,Dec,10,15
33.17,2018,Dec,11,15
32.99,2018,Dec,12,15
32.99,2018,Dec,13,15
32.99,2018,Dec,14,15
32.43,2018,Dec,15,15
33.11,2018,Dec,16,15
33.13,2018,Dec,17,15
33.08,2018,Dec,18,15
33.06,2018,Dec,19,15
33.2,2018,Dec,20,15
33.19,2018,Dec,21,15
32.99,2018,Dec,22,15
33.76,2018,Dec,23,15
47.36,2018,Dec,0,16
33.64,2018,Dec,1,16
36.92,2018,Dec,2,16
49.14,2018,Dec,3,16
47.49,2018,Dec,4,16
37.27,2018,Dec,5,16
33.15,2018,Dec,6,16
32.85,2018,Dec,7,16
31.75,2018,Dec,8,16
32.89,2018,Dec,9,16
32.99,2018,Dec,10,16
33.23,2018,Dec,11,16
33.25,2018,Dec,12,16
33.25,2018,Dec,13,16
33.25,2018,Dec,14,16
33.22,2018,Dec,15,16
33.17,2018,Dec,16,16
34.56,2018,Dec,17,16
33.65,2018,Dec,18,16
33.25,2018,Dec,19,16
33.25,2018,Dec,20,16
38.27,2018,Dec,21,16
33.94,2018,Dec,22,16
33.25,2018,Dec,23,16
33.71,2018,Dec,0,17
31.75,2018,Dec,1,17
31.75,2018,Dec,2,17
31.74,2018,Dec,3,17
31.72,2018,Dec,4,17
30.56,2018,Dec,5,17
31.74,2018,Dec,6,17
27.34,2018,Dec,7,17
30.02,2018,Dec,8,17
33.22,2018,Dec,9,17
33.25,2018,Dec,10,17
33.18,2018,Dec,11,17
33.25,2018,Dec,12,17
33.06,2018,Dec,13,17
33.02,2018,Dec,14,17
33.25,2018,Dec,15,17
